rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
82,https://github.com/bluesky-social,Bluesky Social,58.0,50.0,8,0.83,LOW,HIGH,criteria,
83,https://ecnl.org/publications/framework-meaningful-engagement-20?mc_cid=b1c5158063&mc_eid=a09c64ec38,Framework for Meaningful Engagement 2.0,58.0,50.0,8,0.92,LOW,LOW,criteria,
84,https://www.loomio.org,Loomio,58.0,50.0,8,1.0,LOW,HIGH,criteria,
85,https://www.opensanctions.org,OpenSanctions,58.0,50.0,8,1.0,LOW,LOW,criteria,
86,https://github.com/ribenamaplesyrup/sugartrail,Sugartrail,57.8,57.8,0,0.83,LOW,LOW,criteria,
87,https://github.com/compdemocracy/polis,Polis,57.2,52.2,5,1.0,LOW,HIGH,criteria,
88,https://climateaction.tech,ClimateAction.Tech,56.9,48.9,8,0.83,LOW,LOW,criteria,
89,https://cybersecurityfordemocracy.org,Cybersecurity for Democracy,56.7,56.7,0,1.0,LOW,LOW,criteria,
90,https://www.govtrack.us,GovTrack.us,56.7,56.7,0,1.0,LOW,MEDIUM,criteria,
91,https://www.parallelparliament.co.uk,Parallel Parliament,56.7,46.7,10,0.83,LOW,LOW,criteria,
92,https://parliamentwatch.ug/,Parliament Watch Uganda,56.7,46.7,10,0.83,LOW,LOW,criteria,
93,https://strikemap.org,Strike Map,56.7,56.7,0,0.75,LOW,LOW,criteria,
94,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,56.7,46.7,10,1.0,LOW,LOW,criteria,
95,https://www.theyworkforyou.com,TheyWorkForYou,56.7,56.7,0,1.0,LOW,MEDIUM,criteria,
96,https://github.com/i-dot-ai/awesome-gov-datasets,Awesome UK Government Datasets,55.8,47.8,8,0.92,LOW,LOW,criteria,
97,https://gordonguthrie.github.io/frankensteinbill,Frankenstein Bill,55.8,47.8,8,1.0,LOW,LOW,criteria,
98,https://metagov.org/projects/interop,Interoperable Deliberative Tools,55.8,47.8,8,0.83,LOW,LOW,criteria,
99,https://kialo.com,Kialo,55.8,47.8,8,0.83,LOW,LOW,criteria,
100,https://ddocs.new/,dDocs,55.8,47.8,8,0.58,MEDIUM,NONE,criteria,
101,https://github.com/bellingcat/edgar,EDGAR,55.6,55.6,0,0.83,LOW,HIGH,criteria,
102,https://www.opencrvs.org,OpenCRVS,55.6,55.6,0,1.0,LOW,LOW,criteria,
103,https://github.com/thicknavyrain/uk_elections_leaflets,OpenElections Leaflet Scraper and Parser,55.6,55.6,0,0.83,LOW,LOW,criteria,
104,https://p4ai.net,Principles for Public Participation in Procurement of AI,55.6,55.6,0,0.83,LOW,LOW,criteria,
