rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
244,https://shareyourpaper.org,Shareyourpaper.org,41.1,41.1,0,0.83,LOW,LOW,criteria,
245,https://www.workerinfoexchange.org,Worker Info Exchange,41.1,41.1,0,0.92,LOW,LOW,criteria,
246,https://github.com/ideal-postcodes/postcodes.io,postcodes.io,41.1,41.1,0,0.83,LOW,LOW,criteria,
247,https://esper.com/product,Esper,40.0,40.0,0,0.92,LOW,LOW,criteria,
248,https://github.com/fission-codes/fission-codes,Fission Codes,40.0,40.0,0,0.75,LOW,LOW,criteria,
249,https://grantnav.threesixtygiving.org,GrantNav,40.0,40.0,0,1.0,LOW,MEDIUM,criteria,
250,https://en.wikipedia.org/wiki/wikipedia:in_the_news,In the news,40.0,40.0,0,0.75,LOW,HIGH,criteria,
251,https://www.polimorphic.com,Polimorphic,40.0,40.0,0,0.92,LOW,LOW,criteria,
252,https://publicmediastack.com,Public Media Stack,40.0,40.0,0,0.83,LOW,LOW,criteria,
253,https://benefits-calculator.turn2us.org.uk,Turn2us Benefits Calculator,40.0,40.0,0,0.92,LOW,MEDIUM,criteria,
254,https://vframe.io,VFRAME,40.0,40.0,0,1.0,LOW,MEDIUM,criteria,
255,https://github.com/tulir/whatsmeow,whatsmeow,40.0,40.0,0,0.58,MEDIUM,NONE,criteria,
256,https://www.payments.service.gov.uk,GOV.UK Pay,38.9,38.9,0,1.0,LOW,MEDIUM,criteria,
257,https://violationtrackeruk.goodjobsfirst.org,Violation Tracker UK,38.9,38.9,0,0.55,MEDIUM,NONE,criteria,
258,https://www.welivedit.ai,We Live It,38.9,38.9,0,0.75,LOW,LOW,criteria,
259,https://plausible.io,Plausible Analytics,38.2,42.2,-4,0.83,LOW,LOW,criteria,
260,https://liberopinion.com,Libertrium,37.8,37.8,0,0.92,LOW,MEDIUM,criteria,
261,https://postbug.com,PostBug,37.8,37.8,0,0.83,LOW,LOW,criteria,
262,https://www.shineyoureye.org,ShineYourEye,37.8,37.8,0,0.75,LOW,LOW,criteria,
263,https://research.localgov.digital,User Research Library,37.8,37.8,0,0.92,LOW,LOW,criteria,
